Engine RPM,MAP kPa,Torque,AFR Target F,AFR Target R,VE F,VE R,AFR Cmd F,AFR Cmd R,AFR Meas F,AFR Meas R,IAT F,Knock,VBatt,TPS
2750,98,72.42640687119285,120,121,24,22,14.7,14.7,12.469359832188054,12.48860388248755,103.75,0.0,13.9,100.0
2800,98,73.7381176452847,120,121,24,22,14.7,14.7,12.351469231731752,12.467181217307974,103.9,0.0,13.9,100.0
2850,98,75.00666417782759,120,121,24,22,14.7,14.7,12.375296661142762,12.650106582608705,104.05,0.0,13.9,100.0
2900,98,76.23079456654736,120,121,24,22,14.7,14.7,12.806085372839318,12.249217449316248,104.2,0.0,13.9,100.0
2950,98,77.40930074254143,120,121,24,22,14.7,14.7,12.308631138463891,12.311814502636294,104.35,0.0,13.9,100.0
3000,98,78.54101966249685,120,121,24,22,14.7,14.7,12.333271907359114,12.547785104492416,104.5,0.0,13.9,100.0
3050,98,79.6248344564737,120,121,24,22,14.7,14.7,12.597516407938825,12.648828010613572,104.65,0.0,13.9,100.0
3100,98,80.65967553012091,120,121,24,22,14.7,14.7,12.515180662096322,12.357629820663183,104.8,0.0,13.9,100.0
3150,98,81.64452162023662,120,121,24,22,14.7,14.7,12.450682838860656,12.7992895313869,104.95,0.0,13.9,100.0
3200,98,82.57840080263182,120,121,24,22,14.7,14.7,12.581661222131574,12.023246557069047,105.1,0.0,13.9,100.0
3250,98,83.46039145130206,120,121,24,22,14.7,14.7,12.611168977979194,12.4333004094035,105.25,0.0,13.9,100.0
3300,98,84.28962314796117,120,121,24,22,14.7,14.7,12.294025900069235,12.617045512272629,105.4,0.0,13.9,100.0
3350,98,85.06527754103885,120,121,24,22,14.7,14.7,12.864747316184912,12.20311193003702,105.55,0.0,13.9,100.0
3400,98,85.78658915329508,120,121,24,22,14.7,14.7,12.669139389432651,12.908670283440227,105.7,0.0,13.9,100.0
3450,98,86.45284613725353,120,121,24,22,14.7,14.7,12.872881501736831,12.07715709658112,105.85,0.0,13.9,100.0
3500,98,87.06339097770922,120,121,24,22,14.7,14.7,12.644369854873695,12.739214884802822,106.0,0.0,13.9,100.0
3550,98,87.61762114061659,120,121,24,22,14.7,14.7,12.762297417728153,12.435016777205261,106.15,0.0,13.9,100.0
3600,98,88.11498966771788,120,121,24,22,14.7,14.7,12.950955171883955,12.701455631401492,106.3,0.0,13.9,100.0
3650,98,88.55500571632484,120,121,24,22,14.7,14.7,13.259542681928593,12.56640521218295,106.45,0.0,13.9,100.0
3700,98,88.93723504372133,120,121,24,22,14.7,14.7,12.436593376703062,12.54976415227552,106.6,0.0,13.9,100.0
3750,98,89.26130043570825,120,121,24,22,14.7,14.7,12.61987460227277,12.609968724446954,106.75,0.0,13.9,100.0
3800,98,89.52688207886865,120,121,24,22,14.7,14.7,12.764045902691969,12.751204387061374,106.9,0.0,13.9,100.0
3850,98,89.73371787618478,120,121,24,22,14.7,14.7,12.49609465855479,12.750864666628688,107.05,0.0,13.9,100.0
3900,98,89.88160370569629,120,121,24,22,14.7,14.7,12.660898806864903,12.530632815688142,107.2,0.0,13.9,100.0
3950,98,89.97039362194391,120,121,24,22,14.7,14.7,12.470872669265088,12.810895750284987,107.35,0.0,13.9,100.0
4000,98,90.0,120,121,24,22,14.7,14.7,12.689637304414841,12.717614555374317,107.5,0.0,13.9,100.0
4050,98,89.97039362194391,120,121,24,22,14.7,14.7,12.777656774001168,12.548766127949982,107.65,0.0,13.9,100.0
4100,98,89.8816037056963,120,121,24,22,14.7,14.7,12.727686025218796,12.444635170499746,107.8,0.0,13.9,100.0
4150,98,89.73371787618478,120,121,24,22,14.7,14.7,12.66538594565376,12.485024818724085,107.95,0.0,13.9,100.0
4200,98,89.52688207886865,120,121,24,22,14.7,14.7,12.770644339248555,12.859483778528258,108.1,0.0,13.9,100.0
4250,98,89.26130043570825,120,121,24,22,14.7,14.7,12.533825855257625,12.65026206227616,108.25,0.0,13.9,100.0
4300,98,88.93723504372133,120,121,24,22,14.7,14.7,12.194684613436404,12.644479430155744,108.4,0.0,13.9,100.0
4350,98,88.55500571632484,120,121,24,22,14.7,14.7,12.439291503668041,12.725394181474966,108.55,0.0,13.9,100.0
4400,98,88.11498966771788,120,121,24,22,14.7,14.7,12.713252725164695,12.56526206967497,108.7,0.0,13.9,100.0
4450,98,87.61762114061659,120,121,24,22,14.7,14.7,12.629527288239132,12.671675633783343,108.85,0.0,13.9,100.0
4500,98,87.06339097770922,120,121,24,22,14.7,14.7,12.591037252482066,12.73659372524789,109.0,0.0,13.9,100.0
4550,98,86.45284613725353,120,121,24,22,14.7,14.7,12.738773364559746,12.66503593841545,109.15,0.0,13.9,100.0
4600,98,85.7865891532951,120,121,24,22,14.7,14.7,12.68216899063786,12.7152761221583,109.3,0.0,13.9,100.0
4650,98,85.06527754103887,120,121,24,22,14.7,14.7,12.480809686361916,12.743307404195555,109.45,0.0,13.9,100.0
4700,98,84.28962314796117,120,121,24,22,14.7,14.7,12.50288029928428,12.440026198218312,109.6,0.0,13.9,100.0
4750,98,83.46039145130206,120,121,24,22,14.7,14.7,12.74339914319205,12.551329077696577,109.75,0.0,13.9,100.0
4800,98,82.5784008026318,120,121,24,22,14.7,14.7,13.01690364808262,12.547745371271215,109.9,0.0,13.9,100.0
4850,98,81.64452162023662,120,121,24,22,14.7,14.7,12.8786885795858,12.840004661514733,110.05,0.0,13.9,100.0
4900,98,80.6596755301209,120,121,24,22,14.7,14.7,12.82712627368956,12.431003819687673,110.2,0.0,13.9,100.0
4950,98,79.62483445647372,120,121,24,22,14.7,14.7,12.566188376472443,12.421186513544287,110.35,0.0,13.9,100.0
5000,98,78.54101966249685,120,121,24,22,14.7,14.7,12.622240800503805,12.687687776817423,110.5,0.0,13.9,100.0
5050,98,77.40930074254143,120,121,24,22,14.7,14.7,12.43211137298841,12.948764723132722,110.65,0.0,13.9,100.0
5100,98,76.23079456654736,120,121,24,22,14.7,14.7,12.191677905130131,12.631995616679308,110.8,0.0,13.9,100.0
5150,98,75.00666417782759,120,121,24,22,14.7,14.7,12.30747211907121,12.37044471039419,110.95,0.0,13.9,100.0
5200,98,73.73811764528469,120,121,24,22,14.7,14.7,12.405234334898703,12.492463599391202,111.1,0.0,13.9,100.0
5250,98,72.42640687119285,120,121,24,22,14.7,14.7,12.75653445792308,12.72144807061997,111.25,0.0,13.9,100.0
5300,98,71.07282635572133,120,121,24,22,14.7,14.7,12.638580596063893,12.7260171869925,111.4,0.0,13.9,100.0
5350,98,69.6787119194191,120,121,24,22,14.7,14.7,12.621793357679085,12.580036816752363,111.55,0.0,13.9,100.0
5400,98,68.24543938492138,120,121,24,22,14.7,14.7,12.678424833197,12.998198488836264,111.7,0.0,13.9,100.0
5450,98,66.77442321917857,120,121,24,22,14.7,14.7,12.471699824398307,12.518889217595273,111.85,0.0,13.9,100.0
5500,98,65.26711513754839,120,121,24,22,14.7,14.7,12.616670042462285,12.58876953316577,112.0,0.0,13.9,100.0
5550,98,63.725002671127825,120,121,24,22,14.7,14.7,12.172348855409425,12.85293964162402,112.15,0.0,13.9,100.0
5600,98,62.149607698739814,120,121,24,22,14.7,14.7,12.794511751441517,12.761425320982289,112.3,0.0,13.9,100.0
5650,98,60.54248494502228,120,121,24,22,14.7,14.7,12.770173319343202,12.832001596675596,112.45,0.0,13.9,100.0
5700,98,58.90522044610293,120,121,24,22,14.7,14.7,12.763030765429786,12.660927025023943,112.6,0.0,13.9,100.0
5750,98,57.23942998437281,120,121,24,22,14.7,14.7,12.593505244583042,12.469273133934326,112.75,0.0,13.9,100.0
5800,98,55.54675749390437,120,121,24,22,14.7,14.7,12.865734692682327,12.741114964711555,112.9,0.0,13.9,100.0
5850,98,53.82887343808684,120,121,24,22,14.7,14.7,12.416079288327092,12.897900203038056,113.05,0.0,13.9,100.0
5900,98,52.08747316108069,120,121,24,22,14.7,14.7,12.692747633691937,12.842048896972845,113.2,0.0,13.9,100.0
5950,98,50.32427521471748,120,121,24,22,14.7,14.7,12.35970304352881,12.850951468558069,113.35,0.0,13.9,100.0
6000,98,48.54101966249685,120,121,24,22,14.7,14.7,12.5816850229945,12.427135750136099,113.5,0.0,13.9,100.0
6050,98,46.739466362353745,120,121,24,22,14.7,14.7,12.46764160476907,12.743225414647446,113.65,0.0,13.9,100.0
6100,98,44.921393229891294,120,121,24,22,14.7,14.7,12.742108978356775,12.366515919630185,113.8,0.0,13.9,100.0
6150,98,43.08859448379254,120,121,24,22,14.7,14.7,12.560680374195586,12.364578062368484,113.95,0.0,13.9,100.0
6200,98,41.242878875143504,120,121,24,22,14.7,14.7,12.404005427585146,12.257959439376597,114.1,0.0,13.9,100.0
6250,98,39.386067902413856,120,121,24,22,14.7,14.7,12.343745741542271,12.778005498354615,114.25,0.0,13.9,100.0
6300,98,37.51999401385827,120,121,24,22,14.7,14.7,12.946853645205879,12.556986398843117,114.4,0.0,13.9,100.0
6350,98,35.64649879911086,120,121,24,22,14.7,14.7,12.918666110661134,12.416750525455889,114.55,0.0,13.9,100.0
6400,98,33.767431171758815,120,121,24,22,14.7,14.7,12.799368787968234,12.64700231886372,114.7,0.0,13.9,100.0
6450,98,31.884645544687693,120,121,24,22,14.7,14.7,12.803762961205948,12.720361107020793,114.85,0.0,13.9,100.0
6500,98,30.000000000000007,120,121,24,22,14.7,14.7,12.304294168504363,12.535826170582723,115.0,0.0,13.9,100.0
