"Timestamp","Battery Voltage","Desired Lambda","Engine Speed","Engine Temperature","Front Adaptive Fuel Factor","Front Closed Loop Integrator","Front Spark Knock Retard","Idle Air Control Motor Positio","Idle Set Speed","Injector Time Front","Injector Time Rear","Intake Air Temperature","Rear Adaptive Fuel Factor","Rear Closed Loop Integrator","Rear Spark Knock Retard","Spark Advance Front","Spark Advance Rear","Throttle Position","Throttle Position Sensor Volta","Twistgrip Position","VE Front","VE New Front","VE New Rear","VE Rear","Vehicle Speed","chan_0","chan_1","chan_10","chan_11","chan_12","chan_19","chan_3","chan_38","chan_4","chan_7","chan_8","chan_9"
"2025-12-18 22:56:56.309","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:56.570","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:56.832","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:57.099","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:57.360","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:57.622","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:57.883","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:58.144","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:58.409","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:58.670","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:58.933","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:59.227","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:59.495","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:56:59.757","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:00.018","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:00.279","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:00.539","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:00.801","1.0","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1408.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","75.54998779296875","1.4416717290878296","0.023498697206377983","1.7000000476837158","0.991284191608429","0.030479254201054573","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:01.061","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:01.323","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:01.585","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:01.846","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:02.110","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:02.372","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:02.632","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:02.893","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:03.155","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:03.416","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:03.678","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:03.940","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:04.201","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:04.464","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:04.725","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:04.990","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:05.250","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:05.512","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:05.773","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:06.034","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:06.295","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:06.554","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:06.817","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","55.0","100.0","100.0","0.0","0.0","0.0","12.0","1.0399999618530273","0.0","80.0","80.0","80.0","80.0","0.0","1.0","81.5861587524414","1.446276068687439","0.02320001646876335","2.0999999046325684","0.9912744760513306","0.029845576733350754","94.43000030517578","1.7000000476837158","0.0","0.0","1.0"
"2025-12-18 22:57:07.077","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:07.337","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:07.598","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:07.860","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:08.121","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:08.384","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:08.647","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:08.909","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
"2025-12-18 22:57:09.170","12.100000381469727","14.68529987335205","0.0","82.22000122070312","100.0","100.0","0.0","120.0","1048.0","0.0","0.0","54.0","100.0","100.0","0.0","0.0","0.0","8.0","0.8600000143051147","0.0","80.0","80.0","80.0","80.0","0.0","1.0","87.57212829589844","1.4570159912109375","0.0232540313154459","2.4000000953674316","0.9912903904914856","0.02982666715979576","94.43000030517578","2.0999999046325684","0.0","0.0","1.0"
